"userid","age","gender","subscriptionplan","registrationdate","lastvisitdate","averagevisitfrequency","averagesessionduration","favoriteactivity","monthlyusage","monthsactive","churn"
"user_1395",22,"Female","Basic","2023-07-05","2023-10-10 15:58:00","2.25","103.78","Pilates","2.2500000000000000","16",1
"user_1544",35,"Female","Basic","2022-12-19","2023-10-02 14:46:00","0.60","86.33","CrossFit","0.60000000000000000000","22",1
"user_2719",30,"Female","Student","2022-06-28","2023-09-14 12:32:00","2.25","103.56","CrossFit","2.2500000000000000","28",1
"user_4725",26,"Female","Student","2021-03-11","2023-05-12 14:12:00","0.50","101.00","Pilates","0.50000000000000000000","44",1
"user_2620",62,"Non-binary","Pro","2023-01-05","2023-09-21 20:08:00","1.20","108.33","Weightlifting","1.2000000000000000","22",1
"user_1267",25,"Female","Pro","2021-12-26","2023-07-24 18:59:00","1.00","152.50","Yoga","1.00000000000000000000","34",1
"user_2173",63,"Male","Basic","2022-05-17","2023-07-22 17:50:00","2.00","93.60","Yoga","2.0000000000000000","29",1
"user_973",22,"Male","Pro","2023-02-19","2023-08-25 14:42:00","1.13","98.11","Swimming","1.1250000000000000","20",1
"user_4105",35,"Female","Basic","2021-10-01","2023-09-04 19:07:00","9.00","115.89","Yoga","9.0000000000000000","37",1
"user_2699",57,"Male","Pro","2023-07-05","2023-09-06 14:14:00","2.50","94.60","Swimming","2.5000000000000000","16",1
"user_542",52,"Female","Pro","2022-08-21","2023-08-31 12:43:00","1.50","115.67","CrossFit","1.5000000000000000","26",1
"user_1812",42,"Male","Basic","2021-03-11","2023-08-25 15:26:00","1.00","113.25","Yoga","1.00000000000000000000","44",1
"user_3418",53,"Male","Basic","2022-08-13","2023-10-14 23:23:00","5.33","108.50","CrossFit","5.3333333333333333","27",1
"user_4907",20,"Non-binary","Student","2022-11-01","2023-10-07 22:58:00",NULL,"109.13","Swimming",NULL,"24",1
"user_499",52,"Female","Student","2022-08-22","2023-10-08 15:55:00","5.00","75.60","Yoga","5.0000000000000000","26",1
"user_1703",58,"Male","Basic","2022-09-25","2023-09-09 17:07:00","4.00","93.25","Swimming","4.0000000000000000","25",1
"user_925",57,"Female","Basic","2023-10-01","2023-10-14 10:04:00","11.00","128.09","Pilates","11.0000000000000000","13",1
"user_1061",34,"Male","Pro","2022-01-14","2023-10-14 13:40:00","1.10","75.27","Swimming","1.1000000000000000","34",1
"user_1499",56,"Female","Pro","2022-02-19","2023-08-31 16:08:00","0.50","95.50","Cardio","0.50000000000000000000","32",1
"user_4941",38,"Male","Student","2023-04-23","2023-10-07 09:28:00","1.00","106.67","Weightlifting","1.00000000000000000000","18",1
"user_4167",49,"Male","Basic","2022-10-08","2023-10-04 21:00:00","14.00","98.79","Pilates","14.0000000000000000","25",1
"user_3224",57,"Male","Pro","2023-01-02","2023-10-14 08:30:00","1.40","92.14","Swimming","1.4000000000000000","22",1
"user_3247",53,"Female","Pro","2022-01-24","2023-09-26 18:59:00","1.22","114.55","Pilates","1.2222222222222222","33",1
"user_2129",26,"Male","Basic","2023-05-20","2023-10-12 09:09:00","2.60","91.46","Cardio","2.6000000000000000","17",1
"user_4274",39,"Male","Basic","2021-11-08","2023-09-11 14:23:00",NULL,"99.17","Weightlifting",NULL,"36",1
"user_4610",60,"Non-binary","Basic","2023-02-15","2023-10-10 19:42:00","2.13","89.47","Weightlifting","2.1250000000000000","20",1
"user_3112",51,"Female","Basic","2021-12-16","2023-10-09 13:29:00","1.80","110.94","Pilates","1.8000000000000000","34",1
"user_170",45,"Female","Basic","2022-07-14","2023-09-27 08:57:00","2.50","108.80","Pilates","2.5000000000000000","28",1
"user_1043",21,"Male","Student","2023-05-16","2023-09-22 18:02:00","2.20","90.82","Yoga","2.2000000000000000","17",1
"user_3948",60,"Male","Basic","2022-06-16","2023-07-13 07:41:00","1.75","91.43","Yoga","1.7500000000000000","28",1
"user_3515",60,"Female","Student","2023-10-09","2023-08-21 18:07:00","5.00","96.00","Yoga","5.0000000000000000","13",1
"user_2451",59,"Male","Basic","2021-10-22","2023-08-09 16:50:00",NULL,"125.63","Cardio",NULL,"36",1
"user_4827",36,"Male","Basic","2022-01-24","2023-10-15 15:30:00","1.22","96.18","Weightlifting","1.2222222222222222","33",1
"user_4391",61,"Male","Basic","2022-12-10","2023-09-14 12:10:00","0.73","104.00","Weightlifting","0.72727272727272727273","23",1
"user_3915",38,"Female","Student","2021-08-14","2023-08-22 19:52:00","3.00","105.44","Yoga","3.0000000000000000","39",1
"user_241",43,"Male","Student","2023-05-11","2023-08-02 13:47:00","1.33","124.38","Cardio","1.3333333333333333","18",1
"user_3090",18,"Male","Student","2023-08-22","2023-10-13 09:49:00","5.00","101.90","Swimming","5.0000000000000000","14",1
"user_247",58,"Male","Student","2021-09-28","2023-07-07 23:42:00","6.00","109.83","Weightlifting","6.0000000000000000","37",1
"user_4724",51,"Non-binary","Pro","2023-08-07","2023-10-07 16:05:00","3.00","102.67","Cardio","3.0000000000000000","15",1
"user_4830",57,"Female","Pro","2021-09-18","2023-06-03 18:19:00","6.00","108.00","Cardio","6.0000000000000000","37",1
"user_328",50,"Male","Basic","2023-08-13","2023-07-10 20:55:00","1.67","145.20","Weightlifting","1.6666666666666667","15",1
"user_3004",27,"Female","Basic","2022-07-11","2023-09-12 22:02:00","2.25","92.44","CrossFit","2.2500000000000000","28",1
"user_4882",25,"Male","Basic","2022-05-08","2023-07-15 21:52:00","1.67","134.30","Swimming","1.6666666666666667","30",1
"user_2124",26,"Female","Basic","2021-08-08","2023-09-12 08:02:00","2.00","112.00","Cardio","2.0000000000000000","39",1
"user_1493",54,"Female","Student","2021-05-16","2023-09-01 11:23:00","2.20","111.82","CrossFit","2.2000000000000000","41",1
"user_81",38,"Male","Basic","2023-09-20","2023-10-13 13:45:00","8.00","119.63","Cardio","8.0000000000000000","13",1
"user_2384",29,"Male","Pro","2023-06-18","2023-10-09 08:11:00","2.75","103.64","Yoga","2.7500000000000000","16",1
"user_1803",24,"Female","Pro","2021-10-12","2023-10-15 16:26:00","5.00","111.40","Cardio","5.0000000000000000","37",1
"user_4275",64,"Male","Pro","2023-03-25","2023-10-09 16:17:00","1.00","91.00","Cardio","1.00000000000000000000","19",1
"user_1535",37,"Female","Student","2023-09-20","2023-10-01 13:01:00","7.00","114.57","Cardio","7.0000000000000000","13",1
"user_2630",25,"Female","Student","2022-01-18","2023-09-03 14:13:00","1.00","87.89","Swimming","1.00000000000000000000","33",1
"user_4104",55,"Female","Student","2022-10-28","2023-10-08 17:52:00",NULL,"99.38","Weightlifting",NULL,"24",1
"user_91",46,"Male","Student","2022-08-28","2023-10-09 15:52:00","6.00","96.50","Weightlifting","6.0000000000000000","26",1
"user_1346",38,"Female","Pro","2023-09-03","2023-07-16 18:41:00","3.50","112.71","Swimming","3.5000000000000000","14",1
"user_2278",21,"Male","Student","2022-06-07","2023-09-04 19:50:00","3.00","104.87","Yoga","3.0000000000000000","29",1
"user_2117",31,"Male","Student","2022-05-26","2023-10-11 16:08:00","0.80","110.50","CrossFit","0.80000000000000000000","29",1
"user_3260",58,"Male","Basic","2022-12-27","2023-09-14 15:53:00","1.60","103.88","CrossFit","1.6000000000000000","22",1
"user_1153",26,"Female","Student","2023-08-27","2023-10-14 14:40:00","8.00","114.69","Weightlifting","8.0000000000000000","14",1
"user_2776",52,"Non-binary","Pro","2023-09-08","2023-09-06 17:10:00","5.50","95.00","Yoga","5.5000000000000000","14",1
"user_3338",34,"Male","Pro","2021-12-08","2023-10-01 21:32:00","0.64","88.29","Swimming","0.63636363636363636364","35",1
"user_1678",53,"Male","Student","2022-08-07","2023-08-21 13:04:00","3.00","137.22","Swimming","3.0000000000000000","27",1
"user_3623",34,"Non-binary","Basic","2021-06-04","2023-08-13 20:16:00","1.80","120.44","Swimming","1.8000000000000000","41",1
"user_2260",30,"Female","Pro","2021-06-08","2023-06-17 09:44:00","1.40","110.43","Pilates","1.4000000000000000","41",1
"user_4189",18,"Non-binary","Pro","2022-10-17","2023-10-15 16:12:00",NULL,"88.69","CrossFit",NULL,"24",1
"user_3767",38,"Male","Pro","2022-07-20","2023-08-21 15:28:00","1.33","55.00","Pilates","1.3333333333333333","27",1
"user_2565",38,"Male","Basic","2023-05-19","2023-09-12 17:17:00","3.20","114.00","Cardio","3.2000000000000000","17",1
"user_4656",44,"Female","Student","2022-07-03","2023-10-15 11:29:00","3.50","108.36","Weightlifting","3.5000000000000000","28",1
"user_4667",22,"Male","Student","2023-03-16","2023-08-26 17:58:00","1.71","114.00","Yoga","1.7142857142857143","19",1
"user_1578",20,"Female","Student","2022-05-05","2023-10-02 17:51:00","2.33","94.29","Cardio","2.3333333333333333","30",1
"user_1872",43,"Male","Student","2022-07-19","2023-09-11 07:48:00","2.00","95.33","Pilates","2.0000000000000000","27",1
"user_2264",45,"Female","Student","2023-08-16","2023-10-09 09:59:00","4.50","129.33","Cardio","4.5000000000000000","14",1
"user_3386",18,"Male","Basic","2021-01-28","2023-10-09 10:05:00","0.67","116.83","CrossFit","0.66666666666666666667","45",1
"user_4020",39,"Male","Student","2022-09-24","2023-09-21 13:34:00","11.00","105.82","Weightlifting","11.0000000000000000","25",1
"user_1857",45,"Non-binary","Basic","2023-07-12","2023-10-01 08:09:00","2.50","97.90","Weightlifting","2.5000000000000000","16",1
"user_111",56,"Male","Basic","2023-05-19","2023-08-03 16:58:00","1.80","84.78","Pilates","1.8000000000000000","17",1
"user_2624",61,"Male","Basic","2022-12-04","2023-07-23 12:14:00","0.18","67.00","Weightlifting","0.18181818181818181818","23",1
"user_2695",57,"Female","Student","2023-07-22","2023-06-02 09:27:00","2.33","95.71","CrossFit","2.3333333333333333","15",1
"user_2774",21,"Female","Pro","2021-12-15","2023-07-27 17:20:00","0.60","80.67","Cardio","0.60000000000000000000","34",1
"user_137",43,"Female","Basic","2022-03-25","2023-09-28 18:08:00","1.43","115.90","Cardio","1.4285714285714286","31",1
"user_2163",42,"Male","Basic","2022-12-22","2023-09-17 14:48:00","0.50","97.60","Weightlifting","0.50000000000000000000","22",1
"user_1041",31,"Non-binary","Basic","2021-12-09","2023-07-30 18:49:00","0.64","114.86","Cardio","0.63636363636363636364","35",1
"user_3886",54,"Non-binary","Pro","2023-02-09","2023-08-04 18:19:00","1.00","130.78","Weightlifting","1.00000000000000000000","21",1
"user_2300",32,"Non-binary","Student","2023-03-20","2023-09-13 18:04:00","1.43","109.50","Cardio","1.4285714285714286","19",1
"user_1179",52,"Non-binary","Basic","2022-02-07","2023-09-22 13:37:00","1.00","96.78","Weightlifting","1.00000000000000000000","33",1
"user_3884",30,"Male","Pro","2021-04-25","2023-10-14 18:35:00","1.67","107.10","CrossFit","1.6666666666666667","42",1
"user_3048",59,"Male","Student","2021-11-04","2023-09-19 18:31:00",NULL,"113.75","Weightlifting",NULL,"36",1
"user_3678",20,"Male","Pro","2023-03-05","2023-09-08 16:38:00","1.38","114.18","CrossFit","1.3750000000000000","20",1
"user_2564",32,"Female","Basic","2021-06-27","2023-10-15 11:25:00","2.00","112.63","CrossFit","2.0000000000000000","40",1
"user_4295",39,"Non-binary","Pro","2023-07-27","2023-09-14 21:11:00","3.33","80.40","Yoga","3.3333333333333333","15",1
"user_983",18,"Female","Pro","2021-01-25","2023-10-09 12:07:00","0.89","116.25","Weightlifting","0.88888888888888888889","45",1
"user_4481",44,"Female","Student","2021-10-23","2023-06-08 20:01:00",NULL,"78.75","Pilates",NULL,"36",1
"user_2143",35,"Female","Pro","2021-07-28","2023-10-07 10:40:00","3.33","96.50","Weightlifting","3.3333333333333333","39",1
"user_611",26,"Female","Student","2021-05-10","2023-09-22 11:36:00","1.83","106.64","Pilates","1.8333333333333333","42",1
"user_4282",58,"Male","Pro","2021-07-17","2023-08-16 22:56:00","2.67","89.63","Weightlifting","2.6666666666666667","39",1
"user_1463",34,"Female","Basic","2021-02-09","2023-08-31 09:40:00","0.89","112.25","Weightlifting","0.88888888888888888889","45",1
"user_3747",19,"Non-binary","Basic","2023-06-27","2023-08-11 08:02:00","1.50","101.33","Pilates","1.5000000000000000","16",1
"user_4383",29,"Male","Student","2022-12-23","2023-10-15 10:25:00","0.80","113.38","CrossFit","0.80000000000000000000","22",1
"user_590",31,"Male","Student","2021-05-01","2023-08-19 09:58:00","1.33","97.25","Weightlifting","1.3333333333333333","42",1
"user_3620",56,"Female","Student","2022-04-13","2023-08-31 16:09:00","1.86","104.15","CrossFit","1.8571428571428571","31",1
"user_781",40,"Male","Pro","2021-03-11","2023-09-25 21:01:00","1.00","109.50","Weightlifting","1.00000000000000000000","44",1
"user_4257",51,"Female","Pro","2022-01-28","2023-06-15 20:42:00","0.89","122.25","Yoga","0.88888888888888888889","33",1
"user_4261",22,"Male","Student","2023-06-15","2023-08-16 12:21:00","1.75","106.00","Cardio","1.7500000000000000","16",1
"user_2928",39,"Female","Pro","2021-12-27","2023-09-29 16:42:00","0.50","100.40","Pilates","0.50000000000000000000","34",1
"user_372",57,"Non-binary","Student","2022-10-14","2023-09-24 17:37:00","8.00","103.50","CrossFit","8.0000000000000000","25",1
"user_4934",50,"Female","Basic","2021-10-24","2023-10-12 19:50:00",NULL,"101.42","Weightlifting",NULL,"36",1
"user_509",27,"Male","Student","2021-11-02","2023-08-31 11:14:00",NULL,"129.17","Cardio",NULL,"36",1
"user_2992",45,"Female","Pro","2021-06-10","2023-07-01 16:03:00","1.60","86.25","Cardio","1.6000000000000000","41",1
"user_2942",61,"Male","Pro","2023-08-21","2023-10-04 15:59:00","5.50","109.27","Weightlifting","5.5000000000000000","14",1
"user_1070",23,"Male","Basic","2023-09-08","2023-10-03 23:07:00","2.50","150.00","CrossFit","2.5000000000000000","14",1
"user_3913",61,"Female","Student","2022-05-07","2023-10-14 20:18:00","1.67","96.30","Cardio","1.6666666666666667","30",1
"user_526",43,"Female","Pro","2021-06-05","2023-08-27 21:21:00","1.40","100.00","Cardio","1.4000000000000000","41",1
"user_4818",19,"Female","Student","2023-01-24","2023-08-29 14:38:00","0.89","123.38","Yoga","0.88888888888888888889","21",1
"user_4626",60,"Male","Student","2021-07-21","2023-09-04 09:04:00","3.33","103.60","CrossFit","3.3333333333333333","39",1
"user_2494",42,"Female","Student","2022-07-16","2023-10-10 13:28:00","4.67","73.36","Weightlifting","4.6666666666666667","27",1
"user_1903",37,"Male","Basic","2023-04-13","2023-09-06 12:44:00","1.57","100.00","Weightlifting","1.5714285714285714","19",1
"user_4640",22,"Female","Student","2022-08-20","2023-09-26 10:11:00","5.50","75.73","Cardio","5.5000000000000000","26",1
"user_4497",27,"Female","Basic","2023-02-15","2023-10-13 15:18:00","1.13","100.67","Cardio","1.1250000000000000","20",1
"user_3082",62,"Female","Basic","2021-02-04","2023-10-02 15:21:00","0.78","122.57","Cardio","0.77777777777777777778","45",1
"user_4520",62,"Male","Pro","2022-02-16","2023-10-08 11:23:00","1.38","112.00","CrossFit","1.3750000000000000","32",1
"user_2196",32,"Female","Student","2023-09-10","2023-10-09 15:22:00","5.00","70.10","Swimming","5.0000000000000000","14",1
"user_179",50,"Non-binary","Pro","2022-04-06","2023-10-05 07:37:00","1.00","94.29","CrossFit","1.00000000000000000000","31",1
"user_452",20,"Female","Student","2022-03-24","2023-10-10 17:54:00","1.14","122.50","Weightlifting","1.1428571428571429","31",1
"user_1037",38,"Male","Student","2023-09-20","2023-10-08 14:23:00","10.00","111.20","Pilates","10.0000000000000000","13",1
"user_3722",21,"Male","Student","2021-08-08","2023-10-08 15:32:00","3.00","103.56","Weightlifting","3.0000000000000000","39",1
"user_3115",55,"Female","Pro","2022-01-02","2023-09-16 13:44:00","1.40","104.07","Swimming","1.4000000000000000","34",1
"user_978",37,"Male","Basic","2023-01-22","2023-05-21 20:12:00","0.67","85.67","CrossFit","0.66666666666666666667","21",1
"user_3570",62,"Female","Pro","2021-05-11","2023-10-05 19:13:00","1.67","109.30","Pilates","1.6666666666666667","42",1
"user_2593",46,"Female","Student","2021-03-01","2023-10-05 14:19:00","1.13","108.78","Weightlifting","1.1250000000000000","44",1
"user_2723",57,"Male","Basic","2022-08-19","2023-05-29 15:19:00","2.00","86.00","Yoga","2.0000000000000000","26",1
"user_1695",41,"Non-binary","Student","2023-04-18","2023-10-02 09:54:00","1.00","95.83","Cardio","1.00000000000000000000","18",1
"user_1856",39,"Female","Basic","2023-03-21","2023-09-25 18:24:00","1.14","116.38","Pilates","1.1428571428571429","19",1
"user_4707",19,"Male","Student","2023-04-17","2023-09-15 08:59:00","1.17","87.14","Pilates","1.1666666666666667","18",1
"user_1963",32,"Female","Basic","2023-09-29","2023-07-21 20:36:00","6.00","98.17","Yoga","6.0000000000000000","13",1
"user_1003",19,"Female","Student","2023-06-21","2023-09-04 17:07:00","1.50","99.50","Swimming","1.5000000000000000","16",1
"user_4583",55,"Female","Pro","2022-08-06","2023-08-09 11:29:00","4.67","120.64","Cardio","4.6666666666666667","27",1
"user_1794",25,"Male","Student","2022-02-26","2023-09-26 13:19:00","1.13","88.22","Cardio","1.1250000000000000","32",1
"user_4681",39,"Female","Basic","2022-03-02","2023-10-08 20:00:00","1.13","123.56","Cardio","1.1250000000000000","32",1
"user_3127",22,"Male","Student","2021-07-08","2023-10-03 22:02:00","3.75","125.53","Cardio","3.7500000000000000","40",1
"user_2669",32,"Male","Student","2021-05-14","2023-10-13 23:05:00","1.50","117.67","Cardio","1.5000000000000000","42",1
"user_3415",21,"Non-binary","Basic","2023-06-28","2023-09-20 20:48:00","2.75","116.18","Yoga","2.7500000000000000","16",1
"user_554",40,"Male","Pro","2023-01-04","2023-09-29 07:11:00","0.80","88.88","Cardio","0.80000000000000000000","22",1
"user_427",47,"Male","Pro","2022-04-02","2023-08-21 11:35:00","1.29","127.78","CrossFit","1.2857142857142857","31",1
"user_1886",20,"Female","Basic","2023-09-02","2023-08-17 10:57:00","5.00","106.40","CrossFit","5.0000000000000000","14",1
"user_272",58,"Female","Basic","2023-07-27","2023-09-28 11:30:00","3.00","93.56","Yoga","3.0000000000000000","15",1
"user_1903",37,"Male","Basic","2023-04-13","2023-08-29 22:23:00","2.14","106.80","Pilates","2.1428571428571429","19",1
"user_4516",53,"Male","Pro","2023-02-19","2023-09-30 11:12:00","1.13","105.89","Swimming","1.1250000000000000","20",1
"user_49",19,"Female","Pro","2022-04-02","2023-10-02 14:53:00","1.00","109.00","CrossFit","1.00000000000000000000","31",1
"user_2481",33,"Male","Basic","2022-05-22","2023-09-19 20:43:00","1.80","86.11","CrossFit","1.8000000000000000","29",1
"user_3067",25,"Male","Student","2023-07-31","2023-10-13 20:54:00","2.00","74.83","Pilates","2.0000000000000000","15",1
"user_193",61,"Male","Basic","2023-09-14","2023-10-06 15:19:00","4.50","129.00","Yoga","4.5000000000000000","14",1
"user_3715",19,"Non-binary","Basic","2022-03-26","2023-08-10 19:45:00","0.57","148.00","CrossFit","0.57142857142857142857","31",1
